Device,Mode,Bus Voltage (V),Shunt Voltage (V),Current (A),Power (W),Timestamp
CCTV,Connecting,4.992,0.136,1.360,6.7891,2024-11-24 15:01:00
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:01
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:02
CCTV,Connecting,4.968,0.157,1.574,7.8216,2024-11-24 15:01:03
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:04
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:05
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:06
CCTV,Connecting,4.976,0.151,1.507,7.4998,2024-11-24 15:01:07
CCTV,Connecting,4.992,0.136,1.363,6.8051,2024-11-24 15:01:08
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:09
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:10
CCTV,Connecting,4.976,0.159,1.590,7.9138,2024-11-24 15:01:11
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:12
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:13
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:14
CCTV,Connecting,4.992,0.136,1.363,6.8051,2024-11-24 15:01:15
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:16
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:17
CCTV,Connecting,4.976,0.152,1.520,7.5635,2024-11-24 15:01:18
CCTV,Connecting,4.968,0.156,1.562,7.7580,2024-11-24 15:01:19
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:20
CCTV,Connecting,4.992,0.139,1.389,6.9329,2024-11-24 15:01:21
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:22
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:23
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:01:24
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:25
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:26
CCTV,Connecting,4.896,0.233,2.330,11.4057,2024-11-24 15:01:27
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:28
CCTV,Connecting,4.976,0.151,1.514,7.5317,2024-11-24 15:01:29
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:01:30
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:31
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:32
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:33
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:01:34
CCTV,Connecting,4.992,0.136,1.363,6.8051,2024-11-24 15:01:35
CCTV,Connecting,4.992,0.136,1.360,6.7891,2024-11-24 15:01:36
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:37
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:38
CCTV,Connecting,4.968,0.157,1.574,7.8216,2024-11-24 15:01:39
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:01:40
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:41
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:01:42
CCTV,Connecting,4.976,0.155,1.546,7.6909,2024-11-24 15:01:43
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:01:44
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:45
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:46
CCTV,Connecting,4.968,0.159,1.587,7.8852,2024-11-24 15:01:47
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:48
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:49
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:50
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:01:51
CCTV,Connecting,4.968,0.160,1.603,7.9647,2024-11-24 15:01:52
CCTV,Connecting,4.968,0.159,1.590,7.9011,2024-11-24 15:01:53
CCTV,Connecting,4.976,0.153,1.530,7.6113,2024-11-24 15:01:54
CCTV,Connecting,4.976,0.161,1.613,8.0253,2024-11-24 15:01:55
CCTV,Connecting,4.968,0.159,1.590,7.9011,2024-11-24 15:01:56
CCTV,Connecting,4.968,0.159,1.594,7.9170,2024-11-24 15:01:57
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:58
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:01:59
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:00
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:01
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:02:02
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:03
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:04
CCTV,Connecting,4.968,0.161,1.613,8.0124,2024-11-24 15:02:05
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:06
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:07
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:08
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:09
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:02:10
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:11
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:12
CCTV,Connecting,4.952,0.172,1.722,8.5254,2024-11-24 15:02:13
CCTV,Connecting,4.984,0.137,1.373,6.8420,2024-11-24 15:02:14
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:15
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:16
CCTV,Connecting,4.968,0.155,1.546,7.6785,2024-11-24 15:02:17
CCTV,Connecting,4.992,0.137,1.366,6.8211,2024-11-24 15:02:18
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:19
CCTV,Connecting,4.984,0.147,1.466,7.3046,2024-11-24 15:02:20
CCTV,Connecting,4.944,0.191,1.910,9.4450,2024-11-24 15:02:21
CCTV,Connecting,4.984,0.146,1.456,7.2567,2024-11-24 15:02:22
CCTV,Connecting,4.984,0.147,1.466,7.3046,2024-11-24 15:02:23
CCTV,Connecting,4.968,0.164,1.635,8.1237,2024-11-24 15:02:24
CCTV,Connecting,4.960,0.167,1.667,8.2693,2024-11-24 15:02:25
CCTV,Connecting,4.984,0.145,1.446,7.2089,2024-11-24 15:02:26
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:27
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:28
CCTV,Connecting,4.936,0.192,1.920,9.4771,2024-11-24 15:02:29
CCTV,Connecting,4.984,0.147,1.466,7.3046,2024-11-24 15:02:30
CCTV,Connecting,4.976,0.149,1.491,7.4202,2024-11-24 15:02:31
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:02:32
CCTV,Connecting,4.976,0.155,1.549,7.7068,2024-11-24 15:02:33
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:34
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:02:35
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:36
CCTV,Connecting,4.960,0.167,1.670,8.2852,2024-11-24 15:02:37
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:38
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:39
CCTV,Connecting,4.960,0.138,1.376,6.8250,2024-11-24 15:02:40
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:41
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:42
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:43
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:44
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:45
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:02:46
CCTV,Connecting,4.984,0.138,1.379,6.8739,2024-11-24 15:02:47
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:48
CCTV,Connecting,4.968,0.159,1.594,7.9170,2024-11-24 15:02:49
CCTV,Connecting,4.992,0.142,1.418,7.0767,2024-11-24 15:02:50
CCTV,Connecting,4.968,0.163,1.632,8.1078,2024-11-24 15:02:51
CCTV,Connecting,4.968,0.159,1.590,7.9011,2024-11-24 15:02:52
CCTV,Connecting,4.992,0.163,1.632,8.1469,2024-11-24 15:02:53
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:54
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:55
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:02:56
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:02:57
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:02:58
CCTV,Connecting,4.968,0.158,1.584,7.8693,2024-11-24 15:02:59
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:03:00
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:03:01
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:03:02
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:03:03
CCTV,Connecting,4.992,0.137,1.370,6.8370,2024-11-24 15:03:04
CCTV,Connecting,4.992,0.137,1.373,6.8530,2024-11-24 15:03:05
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:03:06
CCTV,Connecting,4.896,0.139,1.392,6.8152,2024-11-24 15:03:07
CCTV,Connecting,4.992,0.138,1.379,6.8850,2024-11-24 15:03:08
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:03:09
CCTV,Connecting,4.960,0.170,1.699,8.4280,2024-11-24 15:03:10
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:03:11
CCTV,Connecting,4.992,0.138,1.376,6.8690,2024-11-24 15:03:12
CCTV,Connecting,4.992,0.139,1.386,6.9169,2024-11-24 15:03:13
CCTV,Connecting,4.864,0.260,2.605,12.6697,2024-11-24 15:03:56
CCTV,Connecting,4.864,0.273,2.730,13.2768,2024-11-24 15:03:57
CCTV,Connecting,4.848,0.289,2.890,14.0088,2024-11-24 15:03:58
CCTV,Connecting,4.848,0.284,2.842,13.7761,2024-11-24 15:03:59
CCTV,Connecting,4.784,0.343,3.434,16.4263,2024-11-24 15:04:00
CCTV,Connecting,4.848,0.282,2.816,13.6520,2024-11-24 15:04:01
CCTV,Connecting,4.864,0.268,2.685,13.0589,2024-11-24 15:04:02
CCTV,Connecting,4.864,0.265,2.650,12.8877,2024-11-24 15:04:03
CCTV,Connecting,4.864,0.262,2.624,12.7631,2024-11-24 15:04:04
CCTV,Connecting,4.856,0.366,3.664,17.7924,2024-11-24 15:04:05
CCTV,Connecting,4.888,0.240,2.400,11.7312,2024-11-24 15:04:06
CCTV,Connecting,4.896,0.238,2.384,11.6721,2024-11-24 15:04:07
CCTV,Connecting,4.896,0.237,2.371,11.6094,2024-11-24 15:04:08
CCTV,Connecting,4.888,0.237,2.371,11.5904,2024-11-24 15:04:09
CCTV,Connecting,4.888,0.237,2.371,11.5904,2024-11-24 15:04:10
CCTV,Connecting,4.872,0.262,2.624,12.7841,2024-11-24 15:04:11
CCTV,Connecting,4.848,0.272,2.720,13.1866,2024-11-24 15:04:12
CCTV,Connecting,4.872,0.256,2.560,12.4723,2024-11-24 15:04:13
CCTV,Connecting,4.872,0.254,2.544,12.3944,2024-11-24 15:04:14
CCTV,Connecting,4.848,0.288,2.883,13.9778,2024-11-24 15:04:15
CCTV,Connecting,4.864,0.264,2.640,12.8410,2024-11-24 15:04:16
CCTV,Connecting,4.888,0.239,2.390,11.6843,2024-11-24 15:04:17
CCTV,Connecting,4.888,0.239,2.387,11.6686,2024-11-24 15:04:18
CCTV,Connecting,4.888,0.240,2.400,11.7312,2024-11-24 15:04:19
CCTV,Connecting,4.888,0.240,2.403,11.7468,2024-11-24 15:04:20
CCTV,Connecting,4.896,0.238,2.378,11.6407,2024-11-24 15:04:21
CCTV,Connecting,4.864,0.262,2.618,12.7320,2024-11-24 15:04:22
CCTV,Connecting,4.848,0.277,2.771,13.4348,2024-11-24 15:04:23
CCTV,Connecting,4.872,0.251,2.506,12.2073,2024-11-24 15:04:24
CCTV,Connecting,4.872,0.256,2.560,12.4723,2024-11-24 15:04:25
CCTV,Connecting,4.864,0.262,2.618,12.7320,2024-11-24 15:04:26
CCTV,Connecting,4.864,0.264,2.637,12.8254,2024-11-24 15:04:27
CCTV,Connecting,4.880,0.247,2.470,12.0556,2024-11-24 15:04:28
CCTV,Connecting,4.896,0.238,2.381,11.6564,2024-11-24 15:04:29
CCTV,Connecting,4.864,0.258,2.579,12.5452,2024-11-24 15:04:30
CCTV,Connecting,4.864,0.263,2.630,12.7943,2024-11-24 15:04:31
CCTV,Connecting,4.864,0.262,2.621,12.7476,2024-11-24 15:04:32
CCTV,Connecting,4.872,0.259,2.586,12.5970,2024-11-24 15:04:33
CCTV,Connecting,4.848,0.281,2.806,13.6054,2024-11-24 15:04:34
CCTV,Connecting,4.872,0.262,2.618,12.7529,2024-11-24 15:04:35
CCTV,Connecting,4.896,0.238,2.378,11.6407,2024-11-24 15:04:36
CCTV,Connecting,4.896,0.237,2.368,11.5937,2024-11-24 15:04:37
CCTV,Resource Drain,4.864,0.270,2.704,13.1523,2024-11-24 15:31:18
CCTV,Resource Drain,4.832,0.322,3.222,15.5706,2024-11-24 15:31:19
CCTV,Resource Drain,4.832,0.289,2.893,13.9780,2024-11-24 15:31:20
CCTV,Resource Drain,4.824,0.315,3.146,15.1744,2024-11-24 15:31:21
CCTV,Resource Drain,4.856,0.345,3.446,16.7357,2024-11-24 15:31:22
CCTV,Resource Drain,4.848,0.275,2.749,13.3262,2024-11-24 15:31:23
CCTV,Resource Drain,4.832,0.302,3.018,14.5810,2024-11-24 15:31:24
CCTV,Resource Drain,4.808,0.295,2.954,14.2009,2024-11-24 15:31:25
CCTV,Resource Drain,4.752,0.300,2.995,14.2332,2024-11-24 15:31:26
CCTV,Resource Drain,4.720,0.324,3.245,15.3155,2024-11-24 15:31:27
CCTV,Resource Drain,4.816,0.273,2.733,13.1612,2024-11-24 15:31:28
CCTV,Resource Drain,4.864,0.267,2.669,12.9810,2024-11-24 15:31:29
CCTV,Resource Drain,4.864,0.280,2.797,13.6036,2024-11-24 15:31:30
CCTV,Resource Drain,4.864,0.263,2.634,12.8098,2024-11-24 15:31:31
CCTV,Resource Drain,4.816,0.293,2.928,14.1012,2024-11-24 15:31:32
CCTV,Resource Drain,4.840,0.309,3.091,14.9614,2024-11-24 15:31:33
CCTV,Resource Drain,4.856,0.310,3.101,15.0575,2024-11-24 15:31:34
CCTV,Resource Drain,4.856,0.265,2.653,12.8820,2024-11-24 15:31:35
CCTV,Resource Drain,4.856,0.288,2.880,13.9853,2024-11-24 15:31:36
CCTV,Resource Drain,4.776,0.317,3.168,15.1304,2024-11-24 15:31:37
CCTV,Resource Drain,4.800,0.286,2.861,13.7318,2024-11-24 15:31:38
CCTV,Resource Drain,4.856,0.284,2.842,13.7988,2024-11-24 15:31:39
CCTV,Resource Drain,4.832,0.318,3.178,15.3542,2024-11-24 15:31:40
CCTV,Resource Drain,4.848,0.308,3.085,14.9551,2024-11-24 15:31:41
CCTV,Resource Drain,4.864,0.259,2.589,12.5919,2024-11-24 15:31:42
CCTV,Resource Drain,4.864,0.269,2.688,13.0744,2024-11-24 15:31:43
CCTV,Resource Drain,4.776,0.387,3.872,18.4927,2024-11-24 15:31:44
CCTV,Resource Drain,4.840,0.351,3.507,16.9748,2024-11-24 15:31:45
CCTV,Resource Drain,4.736,0.276,2.765,13.0941,2024-11-24 15:31:46
CCTV,Resource Drain,4.832,0.303,3.034,14.6584,2024-11-24 15:31:47
CCTV,Resource Drain,4.848,0.275,2.746,13.3107,2024-11-24 15:31:48
CCTV,Resource Drain,4.768,0.297,2.973,14.1743,2024-11-24 15:31:49
CCTV,Resource Drain,4.848,0.336,3.360,16.2893,2024-11-24 15:31:50
CCTV,Resource Drain,4.784,0.404,4.038,19.3197,2024-11-24 15:31:51
CCTV,Resource Drain,4.848,0.285,2.848,13.8071,2024-11-24 15:31:52
CCTV,Resource Drain,4.848,0.289,2.886,13.9933,2024-11-24 15:31:53
CCTV,Resource Drain,4.816,0.297,2.966,14.2862,2024-11-24 15:31:54
CCTV,Resource Drain,4.864,0.263,2.627,12.7787,2024-11-24 15:31:55
CCTV,Resource Drain,4.840,0.287,2.870,13.8927,2024-11-24 15:31:56
CCTV,Resource Drain,4.864,0.262,2.624,12.7631,2024-11-24 15:31:57
CCTV,Resource Drain,4.784,0.296,2.957,14.1453,2024-11-24 15:31:58
CCTV,Resource Drain,4.832,0.407,4.074,19.6836,2024-11-24 15:31:59
CCTV,Resource Drain,4.864,0.263,2.630,12.7943,2024-11-24 15:32:00
CCTV,Resource Drain,4.728,0.281,2.806,13.2687,2024-11-24 15:32:01
CCTV,Resource Drain,4.816,0.326,3.264,15.7194,2024-11-24 15:32:02
CCTV,Resource Drain,4.856,0.268,2.675,12.9908,2024-11-24 15:32:03
CCTV,Resource Drain,4.832,0.300,3.002,14.5037,2024-11-24 15:32:04
CCTV,Resource Drain,4.808,0.434,4.339,20.8629,2024-11-24 15:32:05
CCTV,Resource Drain,4.768,0.411,4.112,19.6060,2024-11-24 15:32:06
CCTV,Resource Drain,4.856,0.329,3.286,15.9588,2024-11-24 15:32:07
CCTV,Resource Drain,4.872,0.256,2.557,12.4567,2024-11-24 15:32:08
CCTV,Resource Drain,4.856,0.273,2.733,13.2705,2024-11-24 15:32:09
CCTV,Resource Drain,4.864,0.271,2.707,13.1678,2024-11-24 15:32:10
CCTV,Resource Drain,4.832,0.281,2.806,13.5605,2024-11-24 15:32:11
CCTV,Resource Drain,4.832,0.280,2.797,13.5141,2024-11-24 15:32:12
CCTV,Resource Drain,4.856,0.264,2.640,12.8198,2024-11-24 15:32:13
CCTV,Resource Drain,4.840,0.294,2.944,14.2490,2024-11-24 15:32:14
CCTV,Resource Drain,4.712,0.284,2.845,13.4047,2024-11-24 15:32:15
CCTV,Resource Drain,4.848,0.265,2.646,12.8297,2024-11-24 15:32:16
CCTV,Resource Drain,4.856,0.269,2.691,13.0685,2024-11-24 15:32:17
CCTV,Resource Drain,4.816,0.402,4.019,19.3565,2024-11-24 15:32:18
CCTV,Resource Drain,4.760,0.336,3.360,15.9936,2024-11-24 15:32:19
CCTV,Resource Drain,4.864,0.267,2.669,12.9810,2024-11-24 15:32:20
CCTV,Resource Drain,4.728,0.388,3.878,18.3371,2024-11-24 15:32:21
CCTV,Resource Drain,4.744,0.320,3.203,15.1960,2024-11-24 15:32:22
CCTV,Resource Drain,4.864,0.262,2.621,12.7476,2024-11-24 15:32:23
CCTV,Resource Drain,4.832,0.272,2.717,13.1276,2024-11-24 15:32:24
CCTV,Resource Drain,4.864,0.264,2.640,12.8410,2024-11-24 15:32:25
CCTV,Resource Drain,4.856,0.266,2.659,12.9131,2024-11-24 15:32:26
CCTV,Resource Drain,4.864,0.273,2.733,13.2923,2024-11-24 15:32:27
CCTV,Resource Drain,4.840,0.264,2.643,12.7931,2024-11-24 15:32:28
CCTV,Resource Drain,4.856,0.286,2.861,13.8920,2024-11-24 15:32:29
CCTV,Resource Drain,4.848,0.399,3.987,19.3299,2024-11-24 15:32:30
CCTV,Resource Drain,4.856,0.265,2.650,12.8665,2024-11-24 15:32:31
CCTV,Resource Drain,4.824,0.284,2.845,13.7233,2024-11-24 15:32:32
CCTV,Resource Drain,4.744,0.362,3.619,17.1695,2024-11-24 15:32:33
CCTV,Resource Drain,4.840,0.278,2.784,13.4746,2024-11-24 15:32:34
CCTV,Resource Drain,4.736,0.288,2.880,13.6397,2024-11-24 15:32:35
CCTV,Resource Drain,4.704,0.346,3.462,16.2871,2024-11-24 15:32:36
CCTV,Resource Drain,4.856,0.282,2.822,13.7056,2024-11-24 15:32:37
CCTV,Resource Drain,4.824,0.288,2.880,13.8931,2024-11-24 15:32:38
CCTV,Resource Drain,4.824,0.274,2.739,13.2139,2024-11-24 15:32:39
CCTV,Resource Drain,4.864,0.274,2.742,13.3390,2024-11-24 15:32:40
CCTV,Resource Drain,4.864,0.279,2.790,13.5725,2024-11-24 15:32:41
CCTV,Resource Drain,4.824,0.317,3.171,15.2979,2024-11-24 15:32:42
CCTV,Resource Drain,4.864,0.290,2.902,14.1173,2024-11-24 15:32:43
CCTV,Resource Drain,4.864,0.279,2.790,13.5725,2024-11-24 15:32:44
CCTV,Resource Drain,4.816,0.306,3.056,14.7177,2024-11-24 15:32:45
CCTV,Resource Drain,4.840,0.318,3.184,15.4106,2024-11-24 15:32:46
CCTV,Resource Drain,4.864,0.264,2.640,12.8410,2024-11-24 15:32:47
CCTV,Resource Drain,4.808,0.267,2.669,12.8316,2024-11-24 15:32:48
CCTV,Resource Drain,4.840,0.320,3.200,15.4880,2024-11-24 15:32:49
CCTV,Resource Drain,4.744,0.281,2.810,13.3287,2024-11-24 15:32:50
CCTV,Resource Drain,4.864,0.264,2.637,12.8254,2024-11-24 15:32:51
CCTV,Resource Drain,4.872,0.255,2.550,12.4255,2024-11-24 15:32:52
CCTV,Resource Drain,4.728,0.371,3.712,17.5503,2024-11-24 15:32:54
CCTV,Resource Drain,4.864,0.268,2.682,13.0433,2024-11-24 15:32:54
CCTV,Resource Drain,4.808,0.323,3.226,15.5087,2024-11-24 15:32:56
CCTV,Resource Drain,4.784,0.357,3.571,17.0846,2024-11-24 15:32:56
CCTV,Resource Drain,4.864,0.283,2.826,13.7437,2024-11-24 15:32:57
CCTV,Resource Drain,4.760,0.305,3.046,14.5009,2024-11-24 15:32:58
CCTV,Resource Drain,4.856,0.348,3.485,16.9222,2024-11-24 15:32:59
CCTV,Resource Drain,4.864,0.266,2.656,12.9188,2024-11-24 15:33:00
CCTV,Resource Drain,4.864,0.267,2.669,12.9810,2024-11-24 15:33:02
CCTV,Resource Drain,4.680,0.414,4.138,19.3640,2024-11-24 15:33:03
CCTV,Resource Drain,4.816,0.284,2.845,13.7006,2024-11-24 15:33:04
CCTV,Resource Drain,4.840,0.287,2.867,13.8772,2024-11-24 15:33:05
CCTV,Resource Drain,4.864,0.265,2.646,12.8721,2024-11-24 15:33:06
CCTV,Resource Drain,4.728,0.386,3.862,18.2614,2024-11-24 15:33:07
CCTV,Resource Drain,4.856,0.292,2.925,14.2028,2024-11-24 15:33:08
CCTV,Resource Drain,4.720,0.407,4.070,19.2123,2024-11-24 15:33:09
CCTV,Resource Drain,4.760,0.392,3.923,18.6744,2024-11-24 15:33:10
CCTV,Resource Drain,4.864,0.268,2.675,13.0122,2024-11-24 15:33:11
CCTV,Resource Drain,4.864,0.265,2.653,12.9032,2024-11-24 15:33:12
CCTV,Resource Drain,4.808,0.264,2.637,12.6777,2024-11-24 15:33:13
CCTV,Resource Drain,4.816,0.267,2.666,12.8375,2024-11-24 15:33:14
CCTV,Resource Drain,4.800,0.303,3.034,14.5613,2024-11-24 15:33:15
CCTV,Resource Drain,4.832,0.420,4.198,20.2867,2024-11-24 15:33:16
CCTV,Resource Drain,4.864,0.265,2.646,12.8721,2024-11-24 15:33:17
CCTV,Resource Drain,4.832,0.328,3.283,15.8644,2024-11-24 15:33:18
CCTV,Resource Drain,4.856,0.310,3.101,15.0575,2024-11-24 15:33:19
CCTV,Resource Drain,4.816,0.367,3.674,17.6921,2024-11-24 15:33:20
CCTV,Resource Drain,4.720,0.339,3.386,15.9800,2024-11-24 15:33:21
CCTV,Resource Drain,4.856,0.276,2.765,13.4259,2024-11-24 15:33:22
CCTV,Resource Drain,4.864,0.265,2.653,12.9032,2024-11-24 15:33:23
CCTV,Resource Drain,4.864,0.268,2.678,13.0277,2024-11-24 15:33:24
CCTV,Resource Drain,4.856,0.282,2.816,13.6745,2024-11-24 15:33:25
CCTV,Resource Drain,4.864,0.264,2.640,12.8410,2024-11-24 15:33:26
CCTV,Resource Drain,4.864,0.259,2.589,12.5919,2024-11-24 15:33:27
CCTV,Resource Drain,4.864,0.274,2.736,13.3079,2024-11-24 15:33:28
CCTV,Resource Drain,4.704,0.346,3.459,16.2721,2024-11-24 15:33:29
CCTV,Resource Drain,4.816,0.263,2.630,12.6680,2024-11-24 15:33:30
CCTV,Resource Drain,4.808,0.281,2.813,13.5239,2024-11-24 15:33:31
CCTV,Resource Drain,4.824,0.296,2.960,14.2790,2024-11-24 15:33:32
CCTV,Resource Drain,4.864,0.259,2.589,12.5919,2024-11-24 15:33:33
CCTV,Resource Drain,4.704,0.406,4.058,19.0870,2024-11-24 15:33:34
CCTV,Resource Drain,4.856,0.320,3.203,15.5547,2024-11-24 15:33:35
CCTV,Resource Drain,4.864,0.264,2.640,12.8410,2024-11-24 15:33:36
CCTV,Resource Drain,4.832,0.285,2.854,13.7925,2024-11-24 15:33:37
CCTV,Resource Drain,4.848,0.280,2.797,13.5589,2024-11-24 15:33:38
CCTV,Resource Drain,4.864,0.269,2.691,13.0900,2024-11-24 15:33:39
CCTV,Resource Drain,4.856,0.331,3.312,16.0831,2024-11-24 15:33:40
CCTV,Resource Drain,4.832,0.312,3.120,15.0758,2024-11-24 15:33:41
CCTV,Resource Drain,4.728,0.395,3.946,18.6548,2024-11-24 15:33:42
CCTV,Resource Drain,4.848,0.267,2.672,12.9539,2024-11-24 15:33:43
CCTV,Resource Drain,4.720,0.318,3.178,14.9983,2024-11-24 15:33:44
CCTV,Resource Drain,4.848,0.267,2.666,12.9228,2024-11-24 15:33:45
CCTV,Resource Drain,4.800,0.286,2.864,13.7472,2024-11-24 15:33:46
CCTV,Resource Drain,4.776,0.400,4.003,19.1193,2024-11-24 15:33:47
CCTV,Resource Drain,4.824,0.310,3.104,14.9737,2024-11-24 15:33:48
CCTV,Resource Drain,4.728,0.349,3.494,16.5215,2024-11-24 15:33:49
CCTV,Resource Drain,4.856,0.266,2.656,12.8975,2024-11-24 15:33:50
CCTV,Resource Drain,4.856,0.267,2.672,12.9752,2024-11-24 15:33:51
CCTV,Resource Drain,4.864,0.266,2.662,12.9499,2024-11-24 15:33:52
CCTV,Resource Drain,4.832,0.291,2.909,14.0553,2024-11-24 15:33:53
CCTV,Resource Drain,4.864,0.264,2.643,12.8565,2024-11-24 15:33:54
CCTV,Resource Drain,4.760,0.385,3.853,18.3393,2024-11-24 15:33:55
CCTV,Resource Drain,4.864,0.262,2.624,12.7631,2024-11-24 15:33:56
CCTV,Resource Drain,4.736,0.288,2.880,13.6397,2024-11-24 15:33:57
CCTV,Resource Drain,4.864,0.279,2.787,13.5569,2024-11-24 15:33:58
CCTV,Resource Drain,4.816,0.346,3.459,16.6595,2024-11-24 15:33:59
CCTV,Resource Drain,4.864,0.382,3.821,18.5844,2024-11-24 15:34:00
CCTV,Resource Drain,4.864,0.266,2.656,12.9188,2024-11-24 15:34:01
CCTV,Resource Drain,4.808,0.352,3.517,16.9088,2024-11-24 15:34:02
